lng,lat,date,customdate,time,customtime,crime,location,region,province,modus,crimetype,station,moduscode,date_com,datechar
121.001,14.6509,2018-07-29,"Sun - Jul 29, 2018",04:00:00,4:00:AM,Drug Related Incident (RA 9165),"Balingasa, La Loma, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 01 La Loma,mc00,0000-00-00,Sun - Jul 
121.048,14.735,2018-07-27,"Fri - Jul 27, 2018",23:30:00,11:30:PM,Vehicular Traffic Accident,"Kaligayahan, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Fri - Jul 
121.059,14.7353,2018-07-28,"Sat - Jul 28, 2018",00:30:00,12:30:AM,Vehicular Traffic Accident,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.009,14.6317,2018-07-29,"Sun - Jul 29, 2018",03:00:00,3:00:AM,Drug Related Incident (RA 9165),"Santo Domingo (Matalahib), La Loma, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 01 La Loma,mc00,0000-00-00,Sun - Jul 
121.06,14.7353,2018-07-28,"Sat - Jul 28, 2018",14:30:00,2:30:PM,Vehicular Traffic Accident,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.038,14.7296,2018-07-28,"Sat - Jul 28, 2018",18:00:00,6:00:PM,Vehicular Traffic Accident,"Kaligayahan, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.047,14.731,2018-07-28,"Sat - Jul 28, 2018",22:00:00,10:00:PM,Vehicular Traffic Accident,"Kaligayahan, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.044,14.73,2018-07-28,"Sat - Jul 28, 2018",20:10:00,8:10:PM,Vehicular Traffic Accident,"Kaligayahan, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.082,14.6055,2018-07-29,"Sun - Jul 29, 2018",02:20:00,2:20:AM,Drug Related Incident (RA 9165),"Bagumbayan, Libis, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 12 Libis,mc00,0000-00-00,Sun - Jul 
121.063,14.7148,2018-07-28,"Sat - Jul 28, 2018",17:00:00,5:00:PM,Vehicular Traffic Accident,"Pasong Putik Proper (Pasong Putik), Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.061,14.7267,2018-07-28,"Sat - Jul 28, 2018",21:45:00,9:45:PM,Vehicular Traffic Accident,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.039,14.6329,2018-07-28,"Sat - Jul 28, 2018",13:45:00,1:45:PM,Vehicular Traffic Accident,"Sacred Heart, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.039,14.634,2018-07-28,"Sat - Jul 28, 2018",11:40:00,11:40:AM,Vehicular Traffic Accident,"Sacred Heart, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.042,14.6331,2018-07-28,"Sat - Jul 28, 2018",11:45:00,11:45:AM,Vehicular Traffic Accident,"Sacred Heart, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.035,14.6349,2018-07-28,"Sat - Jul 28, 2018",18:30:00,6:30:PM,Vehicular Traffic Accident,"Laging Handa, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.034,14.6366,2018-07-28,"Sat - Jul 28, 2018",15:00:00,3:00:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.02,14.6579,2018-07-29,"Sun - Jul 29, 2018",06:45:00,6:45:AM,ROBBERY,"Ramon Magsaysay, Baler, Quezon City, NCR",130000000,137700000,Snatching,8,Police Station 02 Masambong,mc98,0000-00-00,Sun - Jul 
121.028,14.6365,2018-07-27,"Fri - Jul 27, 2018",22:30:00,10:30:PM,Vehicular Traffic Accident,"Paligsahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.05,14.6217,2018-07-28,"Sat - Jul 28, 2018",14:00:00,2:00:PM,Vehicular Traffic Accident,"Immaculate Concepcion, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.05,14.6215,2018-07-28,"Sat - Jul 28, 2018",06:30:00,6:30:AM,Vehicular Traffic Accident,"Immaculate Concepcion, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.028,14.6364,2018-07-22,"Sun - Jul 22, 2018",03:30:00,3:30:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sun - Jul 
121.042,14.6371,2018-07-28,"Sat - Jul 28, 2018",00:20:00,12:20:AM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.044,14.626,2018-07-28,"Sat - Jul 28, 2018",02:00:00,2:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,"Immaculate Concepcion, Kamuning, Quezon City, NCR",130000000,137700000,Swpu (Stolen While Parked),366,Police Station 10 Kamuning,mc86,0000-00-00,Sat - Jul 
121.045,14.633,2018-07-26,"Thu - Jul 26, 2018",22:00:00,10:00:PM,Vehicular Traffic Accident,"Sacred Heart, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Thu - Jul 
121.053,14.7342,2018-07-29,"Sun - Jul 29, 2018",06:30:00,6:30:AM,PHYSICAL INJURIES,"Pasong Putik Proper (Pasong Putik), Fairview, Quezon City, NCR",130000000,137700000,Mauling,6,Police Station 05 Fairview,mc92,0000-00-00,Sun - Jul 
121.044,14.6345,2018-07-27,"Fri - Jul 27, 2018",17:50:00,5:50:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.046,14.6311,2018-07-27,"Fri - Jul 27, 2018",19:00:00,7:00:PM,Vehicular Traffic Accident,"Sacred Heart, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.033,14.6413,2018-07-27,"Fri - Jul 27, 2018",21:55:00,9:55:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.043,14.6244,2018-07-27,"Fri - Jul 27, 2018",16:10:00,4:10:PM,Vehicular Traffic Accident,"Pinagkaisahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.072,14.7058,2018-07-29,"Sun - Jul 29, 2018",09:45:00,9:45:AM,THEFT,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Plain Theft,10,Police Station 05 Fairview,mc28,0000-00-00,Sun - Jul 
121.072,14.7058,2018-07-28,"Sat - Jul 28, 2018",21:34:00,9:34:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.042,14.6333,2018-07-27,"Fri - Jul 27, 2018",14:03:00,2:03:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.071,14.706,2018-07-28,"Sat - Jul 28, 2018",14:30:00,2:30:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.071,14.7059,2018-07-28,"Sat - Jul 28, 2018",18:15:00,6:15:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.047,14.6277,2018-07-27,"Fri - Jul 27, 2018",16:20:00,4:20:PM,Vehicular Traffic Accident,"Pinagkaisahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.072,14.706,2018-07-28,"Sat - Jul 28, 2018",15:30:00,3:30:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.054,14.6351,2018-07-23,"Mon - Jul 23, 2018",13:00:00,1:00:PM,Vehicular Traffic Accident,"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Jul 
121.068,14.7044,2018-07-28,"Sat - Jul 28, 2018",22:00:00,10:00:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sat - Jul 
121.051,14.6489,2018-07-23,"Mon - Jul 23, 2018",20:00:00,8:00:PM,Vehicular Traffic Accident,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Jul 
121.071,14.706,2018-07-26,"Thu - Jul 26, 2018",21:00:00,9:00:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Thu - Jul 
121.041,14.6293,2018-07-27,"Fri - Jul 27, 2018",14:00:00,2:00:PM,Vehicular Traffic Accident,"Kamuning, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.049,14.6487,2018-07-24,"Tue - Jul 24, 2018",04:10:00,4:10:AM,Vehicular Traffic Accident,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Tue - Jul 
121.045,14.6326,2018-07-26,"Thu - Jul 26, 2018",00:00:00,12:00:AM,Vehicular Traffic Accident,"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Thu - Jul 
121.055,14.6362,2018-07-26,"Thu - Jul 26, 2018",07:00:00,7:00:AM,Vehicular Traffic Accident,"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Thu - Jul 
121.049,14.6488,2018-07-28,"Sat - Jul 28, 2018",01:15:00,1:15:AM,Vehicular Traffic Accident,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.039,14.6439,2018-07-29,"Sun - Jul 29, 2018",08:30:00,8:30:AM,THEFT,"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Plain Theft,10,Police Station 10 Kamuning,mc28,0000-00-00,Sun - Jul 
121.055,14.6393,2018-07-29,"Sun - Jul 29, 2018",02:00:00,2:00:AM,ROBBERY,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Snatching,8,Police Station 10 Kamuning,mc98,0000-00-00,Sun - Jul 
121.049,14.6511,2018-07-22,"Sun - Jul 22, 2018",08:00:00,8:00:AM,THEFT,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Plain Theft,10,Police Station 10 Kamuning,mc28,0000-00-00,Sun - Jul 
121.039,14.632,2018-07-07,"Sat - Jul 7, 2018",08:00:00,8:00:AM,THEFT,"Sacred Heart, Kamuning, Quezon City, NCR",130000000,137700000,Qualified Theft,10,Police Station 10 Kamuning,mc66,0000-00-00,Sat - Jul 
121.043,14.6472,2018-07-28,"Sat - Jul 28, 2018",22:45:00,10:45:PM,Drug Related Incident (RA 9165),"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.032,14.6963,2018-07-29,"Sun - Jul 29, 2018",17:00:00,5:00:PM,Drug Related Incident (RA 9165),"Bagbag, Novaliches, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 04 Novaliches,mc00,0000-00-00,Sun - Jul 
121.026,14.6355,2018-07-28,"Sat - Jul 28, 2018",23:30:00,11:30:PM,Vehicular Traffic Accident,"Paligsahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.03,14.7024,2018-07-29,"Sun - Jul 29, 2018",17:00:00,5:00:PM,Drug Related Incident (RA 9165),"San Bartolome, Novaliches, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 04 Novaliches,mc00,0000-00-00,Sun - Jul 
121.002,14.6315,2018-07-28,"Sat - Jul 28, 2018",14:00:00,2:00:PM,THEFT,"Santo Domingo (Matalahib), La Loma, Quezon City, NCR",130000000,137700000,Qualified Theft,10,Police Station 01 La Loma,mc66,0000-00-00,Sat - Jul 
121.047,14.6277,2018-07-28,"Sat - Jul 28, 2018",23:35:00,11:35:PM,Vehicular Traffic Accident,"Pinagkaisahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.051,14.6987,2018-07-27,"Fri - Jul 27, 2018",21:00:00,9:00:PM,PHYSICAL INJURIES,"Sauyo, Novaliches, Quezon City, NCR",130000000,137700000,Mauling,6,Police Station 04 Novaliches,mc92,0000-00-00,Fri - Jul 
121.05,14.6218,2018-07-29,"Sun - Jul 29, 2018",11:30:00,11:30:AM,Vehicular Traffic Accident,"Immaculate Concepcion, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sun - Jul 
121.037,14.6409,2018-07-29,"Sun - Jul 29, 2018",13:34:00,1:34:PM,Vehicular Traffic Accident,"South Triangle, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sun - Jul 
121.038,14.6509,2018-07-29,"Sun - Jul 29, 2018",17:30:00,5:30:PM,Drug Related Incident (RA 9165),"Bagong Pag-Asa, Baler, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 02 Masambong,mc00,0000-00-00,Sun - Jul 
121.027,14.6542,2018-07-29,"Sun - Jul 29, 2018",12:30:00,12:30:PM,ROBBERY,"Veterans Village, Baler, Quezon City, NCR",130000000,137700000,Hold-Up W/ Gun,8,Police Station 02 Masambong,mc54,0000-00-00,Sun - Jul 
121.046,14.717,2018-07-29,"Sun - Jul 29, 2018",17:00:00,5:00:PM,Drug Related Incident (RA 9165),"Santa Monica, Novaliches, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 04 Novaliches,mc00,0000-00-00,Sun - Jul 
121.023,14.6339,2018-07-29,"Sun - Jul 29, 2018",14:40:00,2:40:PM,Vehicular Traffic Accident,"Paligsahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sun - Jul 
121.031,14.7263,2018-07-29,"Sun - Jul 29, 2018",18:00:00,6:00:PM,Drug Related Incident (RA 9165),"San Agustin, Novaliches, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 04 Novaliches,mc00,0000-00-00,Sun - Jul 
121.033,14.7036,2018-07-29,"Sun - Jul 29, 2018",18:00:00,6:00:PM,Drug Related Incident (RA 9165),"San Bartolome, Novaliches, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 04 Novaliches,mc00,0000-00-00,Sun - Jul 
121.045,14.6331,2018-07-28,"Sat - Jul 28, 2018",14:30:00,2:30:PM,Vehicular Traffic Accident,"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.052,14.6435,2018-07-28,"Sat - Jul 28, 2018",22:00:00,10:00:PM,Vehicular Traffic Accident,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.051,14.6488,2018-07-27,"Fri - Jul 27, 2018",17:00:00,5:00:PM,Vehicular Traffic Accident,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.049,14.6488,2018-07-28,"Sat - Jul 28, 2018",20:50:00,8:50:PM,Vehicular Traffic Accident,"Central, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Sat - Jul 
121.047,14.6323,2018-07-27,"Fri - Jul 27, 2018",08:43:00,8:43:AM,Vehicular Traffic Accident,"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.043,14.6358,2018-07-27,"Fri - Jul 27, 2018",09:35:00,9:35:AM,Vehicular Traffic Accident,"Pinyahan, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 10 Kamuning,mc00,0000-00-00,Fri - Jul 
121.018,14.6085,2018-07-28,"Sat - Jul 28, 2018",21:10:00,9:10:PM,Drug Related Incident (RA 9165),"Doña Imelda, Galas, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 11 Galas,mc00,0000-00-00,Sat - Jul 
121.083,14.6504,2018-07-28,"Sat - Jul 28, 2018",23:30:00,11:30:PM,Drug Related Incident (RA 9165),"Pansol, Quirino, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 09 Quirino,mc00,0000-00-00,Sat - Jul 
121.017,14.6174,2018-07-29,"Sun - Jul 29, 2018",01:20:00,1:20:AM,Drug Related Incident (RA 9165),"Doña Imelda, Galas, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 11 Galas,mc00,0000-00-00,Sun - Jul 
121.078,14.6863,2018-07-29,"Sun - Jul 29, 2018",18:00:00,6:00:PM,Drug Related Incident (RA 9165),"Holy Spirit, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Sun - Jul 
121.069,14.7354,2018-07-29,"Sun - Jul 29, 2018",19:00:00,7:00:PM,Vehicular Traffic Accident,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sun - Jul 
121.059,14.6498,2018-07-28,"Sat - Jul 28, 2018",19:50:00,7:50:PM,ROBBERY,"San Vicente, Quirino, Quezon City, NCR",130000000,137700000,Hold Up,8,Police Station 09 Quirino,mc8,0000-00-00,Sat - Jul 
121.061,14.7106,2018-07-29,"Sun - Jul 29, 2018",18:10:00,6:10:PM,Vehicular Traffic Accident,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sun - Jul 
121.057,14.6134,2018-07-29,"Sun - Jul 29, 2018",16:00:00,4:00:PM,ROBBERY,"Socorro, Cubao, Quezon City, NCR",130000000,137700000,Akyat Bahay,8,Police Station 07 Cubao,mc49,0000-00-00,Sun - Jul 
121.063,14.7087,2018-07-29,"Sun - Jul 29, 2018",09:00:00,9:00:AM,Vehicular Traffic Accident,"North Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sun - Jul 
121.048,14.6279,2018-07-29,"Sun - Jul 29, 2018",12:30:00,12:30:PM,THEFT,"E. Rodriguez, Cubao, Quezon City, NCR",130000000,137700000,Plain Theft,10,Police Station 07 Cubao,mc28,0000-00-00,Sun - Jul 
121.073,14.7056,2018-07-29,"Sun - Jul 29, 2018",12:30:00,12:30:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sun - Jul 
121.072,14.7058,2018-07-29,"Sun - Jul 29, 2018",14:00:00,2:00:PM,Vehicular Traffic Accident,"Fairview, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,123,Police Station 05 Fairview,mc00,0000-00-00,Sun - Jul 
121.068,14.682,2018-07-29,"Sun - Jul 29, 2018",20:00:00,8:00:PM,Drug Related Incident (RA 9165),"Pasong Tamo, Talipapa, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 03 Talipapa,mc00,0000-00-00,Sun - Jul 
121.058,14.6123,2018-07-27,"Fri - Jul 27, 2018",16:30:00,4:30:PM,THEFT,"Socorro, Cubao, Quezon City, NCR",130000000,137700000,Qualified Theft,10,Police Station 07 Cubao,mc66,0000-00-00,Fri - Jul 
121.065,14.6137,2018-07-27,"Fri - Jul 27, 2018",00:15:00,12:15:AM,ROBBERY,"San Roque, Cubao, Quezon City, NCR",130000000,137700000,Hold-Up W/ Gun,8,Police Station 07 Cubao,mc54,0000-00-00,Fri - Jul 
121.058,14.6161,2018-07-29,"Sun - Jul 29, 2018",02:46:00,2:46:AM,PHYSICAL INJURIES,"Socorro, Cubao, Quezon City, NCR",130000000,137700000,Stabbing/Hacking,6,Police Station 07 Cubao,mc94,0000-00-00,Sun - Jul 
121.04,14.7351,2018-07-29,"Sun - Jul 29, 2018",23:45:00,11:45:PM,Drug Related Incident (RA 9165),"Kaligayahan, Fairview, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 05 Fairview,mc00,0000-00-00,Sun - Jul 
121.048,14.6161,2018-07-29,"Sun - Jul 29, 2018",19:20:00,7:20:PM,Drug Related Incident (RA 9165),"San Martin De Porres, Cubao, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 07 Cubao,mc00,0000-00-00,Sun - Jul 
121.061,14.7299,2018-07-29,"Sun - Jul 29, 2018",22:40:00,10:40:PM,ROBBERY,"Greater Lagro, Fairview, Quezon City, NCR",130000000,137700000,Hold Up,8,Police Station 05 Fairview,mc8,0000-00-00,Sun - Jul 
121.001,14.64,2018-07-29,"Sun - Jul 29, 2018",21:00:00,9:00:PM,Drug Related Incident (RA 9165),"Manresa, La Loma, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 01 La Loma,mc00,0000-00-00,Sun - Jul 
121.068,14.6227,2018-07-29,"Sun - Jul 29, 2018",23:00:00,11:00:PM,Drug Related Incident (RA 9165),"Marilag, Project 4, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 08 Project 4,mc00,0000-00-00,Sun - Jul 
121.046,14.6763,2018-07-29,"Sun - Jul 29, 2018",17:30:00,5:30:PM,Drug Related Incident (RA 9165),"Holy Spirit, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Sun - Jul 
121.048,14.6747,2018-07-29,"Sun - Jul 29, 2018",18:15:00,6:15:PM,Drug Related Incident (RA 9165),"Holy Spirit, Batasan, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 06 Batasan,mc00,0000-00-00,Sun - Jul 
121.006,14.6288,2018-07-30,"Mon - Jul 30, 2018",07:30:00,7:30:AM,Drug Related Incident (RA 9165),"Santo Domingo (Matalahib), La Loma, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 01 La Loma,mc00,0000-00-00,Mon - Jul 
121.046,14.62,2018-07-30,"Mon - Jul 30, 2018",02:00:00,2:00:AM,Drug Related Incident (RA 9165),"Immaculate Concepcion, Kamuning, Quezon City, NCR",130000000,137700000,Not Indicated,916,Police Station 10 Kamuning,mc00,0000-00-00,Mon - Jul 
120.998,14.646,2018-07-28,"Sat - Jul 28, 2018",17:00:00,5:00:PM,THEFT,"Pag-Ibig Sa Nayon, La Loma, Quezon City, NCR",130000000,137700000,Plain Theft,10,Police Station 01 La Loma,mc28,0000-00-00,Sat - Jul 
